204.5,51.51,-0.16096,-1.2389,0.03314,180.47
205,51.51,-0.16096,-1.2443,0.019423,180.37
205.5,51.509,-0.16096,-1.2502,0.0081912,180.3
206,51.509,-0.16096,-1.2703,-0.0084034,180.63
206.5,51.509,-0.16096,-1.2267,-0.01685,180.81
207,51.509,-0.16096,-1.2394,-0.022903,181.63
207.5,51.509,-0.16096,-1.2387,-0.022289,181.17
208,51.509,-0.16096,-1.2395,-0.0077238,181.63
208.5,51.509,-0.16096,-1.2433,-0.037197,180.81
209,51.509,-0.16096,-1.2434,0.0013112,180.96
209.5,51.509,-0.16096,-1.2709,-0.006818,181.75
210,51.509,-0.16096,-1.2594,0.023891,181.67
210.5,51.509,-0.16096,-1.263,0.040003,180.92
211,51.509,-0.16096,-1.2396,-0.0025057,182.14
211.5,51.509,-0.16096,-1.2738,0.03714,180.91
212,51.509,-0.16096,-1.2496,-0.0034897,181
212.5,51.509,-0.16096,-1.2492,0.00101,180.36
213,51.509,-0.16096,-1.2497,-0.047553,179.98
213.5,51.509,-0.16096,-1.2296,-0.0074276,180.72
214,51.509,-0.16096,-1.2698,0.0035928,179.75
214.5,51.509,-0.16096,-1.2405,0.012648,179.85
215,51.509,-0.16096,-1.2282,0.0041832,180.55
215.5,51.509,-0.16096,-1.2357,-0.0083224,179.59
216,51.509,-0.16096,-1.247,-0.018724,179.99
216.5,51.509,-0.16096,-1.2615,-0.012035,180.48
217,51.509,-0.16096,-1.236,-0.024506,179.41
217.5,51.509,-0.16096,-1.2607,-0.0044398,178.07
218,51.509,-0.16096,-1.2362,0.014382,177.87
218.5,51.509,-0.16096,-1.2521,-0.021232,179.16
219,51.509,-0.16096,-1.2554,0.015093,178.87
219.5,51.509,-0.16096,-1.2679,0.008358,179.97
220,51.509,-0.16096,-1.2331,-0.017187,180.52
220.5,51.509,-0.16096,-1.2757,0.013393,180.8
221,51.509,-0.16096,-1.229,-0.010061,180.83
221.5,51.509,-0.16096,-1.2395,-0.0098185,181.39
222,51.509,-0.16096,-1.2591,0.022867,179.44
222.5,51.509,-0.16096,-1.2418,-0.0018844,179.76
223,51.509,-0.16096,-1.2437,-0.012086,179.72
223.5,51.509,-0.16096,-1.2406,-0.016799,179.5
224,51.509,-0.16096,-1.2603,-0.013525,179.76
224.5,51.509,-0.16096,-1.2457,-0.0055594,179.91
225,51.509,-0.16096,-1.2656,0.0059944,178.91
225.5,51.509,-0.16096,-1.2397,-0.0026625,180.3
226,51.509,-0.16096,-1.2672,-0.0065137,180.14
226.5,51.509,-0.16096,-1.2474,-0.0039171,181.05
227,51.509,-0.16096,-1.2648,-0.0099127,181.36
227.5,51.509,-0.16096,-1.0094,0.018829,181.56
228,51.509,-0.16096,-0.76667,0.0069694,181.49
228.5,51.509,-0.16096,-0.50959,0.0021992,181.66
229,51.509,-0.16096,-0.25668,-0.017888,181.54
229.5,51.509,-0.16096,-0.2173,0.088333,165.46
230,51.509,-0.16096,-0.22432,0.13748,150.24
230.5,51.509,-0.16096,-0.20447,0.18027,135.16
231,51.509,-0.16096,-0.10976,0.23225,120.32
231.5,51.509,-0.16096,-0.067072,0.247,106.12
232,51.509,-0.16095,0.0034455,0.24547,90.407
232.5,51.509,-0.16095,0.058532,0.26618,75.452
233,51.509,-0.16095,0.13047,0.21768,59.741
233.5,51.509,-0.16095,0.1634,0.18089,44.708
234,51.509,-0.16095,0.21189,0.12314,30.509
234.5,51.509,-0.16095,0.23198,0.070376,15.717
235,51.509,-0.16095,0.23441,-0.021367,-0.25201
235.5,51.509,-0.16095,0.48721,-0.011964,0.43555
236,51.509,-0.16095,0.76488,0.0039033,1.5677
236.5,51.509,-0.16095,1.0127,-0.012231,1.7257
237,51.509,-0.16095,1.2652,0.012853,1.3395
237.5,51.509,-0.16095,1.2565,0.0084319,-0.12171
238,51.509,-0.16095,1.2442,0.025007,-0.27868
238.5,51.509,-0.16095,1.247,0.012247,-0.66459
239,51.509,-0.16095,1.2353,-0.039342,-0.2876
239.5,51.509,-0.16095,1.2461,-0.024596,-1.0859
240,51.509,-0.16095,1.2388,-0.025774,-2.0026
240.5,51.509,-0.16095,1.2505,-0.0067845,-2.3679
241,51.509,-0.16095,1.2381,0.0014699,-1.2412
241.5,51.509,-0.16095,1.2553,0.0024618,0.11007
242,51.509,-0.16095,1.2214,0.003009,0.65436
242.5,51.509,-0.16095,1.2464,0.03299,0.26463
